@relation storm_release_14-weka.filters.unsupervised.attribute.Remove-R1-2

@attribute NAuth numeric
@attribute NR numeric
@attribute Age numeric
@attribute Size numeric
@attribute NFix numeric
@attribute LOC_Added numeric
@attribute ChgSetSize numeric
@attribute Max_ChgSetSize numeric
@attribute Avg_ChgSetSize numeric
@attribute Buggy {Yes,No}

@data
1,0,0,190,0,0,0,0,0,No
1,0,0,40,0,0,0,0,0,No
1,0,0,122,0,0,0,0,0,No
1,0,0,214,0,0,0,0,0,No
1,0,0,68,0,0,0,0,0,No
1,0,0,79,0,0,0,0,0,No
1,0,0,68,0,0,0,0,0,No
1,0,0,54,0,0,0,0,0,No
1,0,0,62,0,0,0,0,0,No
1,0,0,56,0,0,0,0,0,No
1,0,0,87,0,0,0,0,0,No
1,0,0,34,0,0,0,0,0,No
1,0,0,94,0,0,0,0,0,No
1,0,0,190,0,0,0,0,0,No
1,0,0,199,0,0,0,0,0,No
1,0,0,96,0,0,0,0,0,No
1,0,0,100,0,0,0,0,0,No
1,0,0,98,0,0,0,0,0,No
1,0,0,182,0,0,0,0,0,No
1,0,0,147,0,0,0,0,0,No
1,0,0,148,0,0,0,0,0,No
1,0,0,187,0,0,0,0,0,No
1,0,0,99,0,0,0,0,0,No
1,0,0,120,0,0,0,0,0,No
1,0,0,0,0,0,0,0,0,No
1,0,0,0,0,0,0,0,0,No
1,0,0,0,0,0,0,0,0,No
1,0,0,72,0,0,0,0,0,No
1,0,0,83,0,0,0,0,0,No
1,0,0,71,0,0,0,0,0,No
1,0,0,94,0,0,0,0,0,No
1,0,0,87,0,0,0,0,0,No
1,0,0,79,0,0,0,0,0,No
1,0,0,137,0,0,0,0,0,No
1,0,0,96,0,0,0,0,0,No
1,0,0,74,0,0,0,0,0,No
1,0,0,61,0,0,0,0,0,No
1,0,0,77,0,0,0,0,0,No
1,0,0,162,0,0,0,0,0,No
1,0,0,102,0,0,0,0,0,No
1,0,0,150,0,0,0,0,0,No
1,0,0,70,0,0,0,0,0,No
1,0,0,94,0,0,0,0,0,No
1,0,0,42,0,0,0,0,0,No
1,0,0,58,0,0,0,0,0,No
1,0,0,40,0,0,0,0,0,No
1,0,0,87,0,0,0,0,0,No
1,0,0,95,0,0,0,0,0,No
1,0,0,89,0,0,0,0,0,No
1,0,0,83,0,0,0,0,0,No
1,0,0,77,0,0,0,0,0,No
1,0,0,117,0,0,0,0,0,No
1,0,0,61,0,0,0,0,0,No
1,0,0,49,0,0,0,0,0,No
1,0,0,71,0,0,0,0,0,No
1,0,0,48,0,0,0,0,0,No
1,0,0,46,0,0,0,0,0,No
1,0,0,30,0,0,0,0,0,No
35,0,35,75,0,0,0,0,0,No
35,0,35,300,0,0,0,0,0,No
35,0,35,76,0,0,0,0,0,No
35,0,35,202,0,0,0,0,0,No
35,0,35,179,0,0,0,0,0,No
35,0,35,62,0,0,0,0,0,No
35,0,35,90,0,0,0,0,0,No
35,0,35,0,0,0,0,0,0,No
35,0,35,191,0,0,0,0,0,No
35,0,35,150,0,0,0,0,0,No
35,0,35,81,0,0,0,0,0,No
35,0,35,61,0,0,0,0,0,Yes
35,0,35,86,0,0,0,0,0,No
35,0,35,50,0,0,0,0,0,No
35,0,35,94,0,0,0,0,0,No
35,0,35,0,0,0,0,0,0,No
35,0,35,0,0,0,0,0,0,No
35,0,35,0,0,0,0,0,0,No
35,0,35,97,0,0,0,0,0,No
35,0,35,108,0,0,0,0,0,No
35,0,35,103,0,0,0,0,0,No
35,0,35,53,0,0,0,0,0,No
35,0,35,32,0,0,0,0,0,No
35,0,35,66,0,0,0,0,0,No
35,0,35,134,0,0,0,0,0,No
35,0,35,119,0,0,0,0,0,Yes
35,0,35,74,0,0,0,0,0,No
35,0,35,54,0,0,0,0,0,No
35,0,35,63,0,0,0,0,0,No
35,0,29,88,0,0,0,0,0,No
35,0,35,94,0,0,0,0,0,No
35,0,35,0,0,0,0,0,0,No
35,0,35,65,0,0,0,0,0,No
35,0,35,27,0,0,0,0,0,No
35,0,35,142,0,0,0,0,0,No
35,0,35,150,0,0,0,0,0,No
35,0,35,115,0,0,0,0,0,No
35,0,35,106,0,0,0,0,0,No
27,0,24,80,0,0,0,0,0,No
35,0,35,0,0,0,0,0,0,Yes
35,0,31,116,0,0,0,0,0,No
35,0,29,188,0,0,0,0,0,No
35,0,29,166,0,0,0,0,0,No
35,0,35,152,0,0,0,0,0,No
27,0,24,73,0,0,0,0,0,No
35,0,35,82,0,0,0,0,0,No
35,0,35,0,0,0,0,0,0,No
35,0,34,0,0,0,0,0,0,No
35,0,35,0,0,0,0,0,0,No
35,0,32,0,0,0,0,0,0,No
35,0,35,0,0,0,0,0,0,No
35,0,35,0,0,0,0,0,0,No
35,0,35,0,0,0,0,0,0,No
35,0,35,0,0,0,0,0,0,Yes
35,0,35,0,0,0,0,0,0,No
35,0,35,0,0,0,0,0,0,No
35,0,35,0,0,0,0,0,0,No
35,0,35,0,0,0,0,0,0,No
43,0,66,0,0,0,0,0,0,No
43,0,66,0,0,0,0,0,0,No
43,0,66,0,0,0,0,0,0,No
43,0,66,0,0,0,0,0,0,No
43,0,66,0,0,0,0,0,0,No
43,0,66,0,0,0,0,0,0,No
43,0,66,0,0,0,0,0,0,No
43,0,66,0,0,0,0,0,0,No
43,0,66,0,0,0,0,0,0,No
43,0,66,0,0,0,0,0,0,No
43,0,66,0,0,0,0,0,0,No
43,0,66,0,0,0,0,0,0,No
43,0,66,0,0,0,0,0,0,No
43,0,66,0,0,0,0,0,0,No
43,0,66,0,0,0,0,0,0,No
43,0,66,0,0,0,0,0,0,No
43,0,66,0,0,0,0,0,0,No
43,0,66,0,0,0,0,0,0,No
43,0,66,0,0,0,0,0,0,No
43,0,66,0,0,0,0,0,0,No
43,0,66,0,0,0,0,0,0,No
