@relation bookkeeper_release_4-weka.filters.unsupervised.attribute.Remove-R1-2

@attribute NAuth numeric
@attribute NR numeric
@attribute Age numeric
@attribute Size numeric
@attribute NFix numeric
@attribute LOC_Added numeric
@attribute ChgSetSize numeric
@attribute Max_ChgSetSize numeric
@attribute Avg_ChgSetSize numeric
@attribute Buggy {Yes,No}

@data
3,0,55,0,0,0,0,0,0,No
3,0,55,0,0,0,0,0,0,No
3,0,55,0,0,0,0,0,0,No
3,0,55,0,0,0,0,0,0,No
3,0,55,0,0,0,0,0,0,No
3,0,55,0,0,0,0,0,0,No
3,0,55,0,0,0,0,0,0,No
3,0,55,0,0,0,0,0,0,No
3,0,55,0,0,0,0,0,0,No
3,0,55,0,0,0,0,0,0,No
3,0,55,0,0,0,0,0,0,Yes
3,0,55,0,0,0,0,0,0,No
3,0,55,0,0,0,0,0,0,No
3,1,55,0,1,20,2,2,2,Yes
3,0,55,0,0,0,0,0,0,No
3,0,55,0,0,0,0,0,0,No
3,0,55,0,0,0,0,0,0,No
3,4,55,0,7,55,4,4,1,Yes
3,0,55,0,0,0,0,0,0,No
3,2,55,0,2,18,1,1,1,Yes
3,2,55,0,3,16,9,9,7,Yes
3,0,35,0,0,0,0,0,0,No
3,0,55,0,0,0,0,0,0,No
3,0,55,0,0,0,0,0,0,No
3,0,35,0,0,0,0,0,0,No
3,0,27,0,0,0,0,0,0,No
3,0,55,0,0,0,0,0,0,Yes
3,0,55,0,0,0,0,0,0,Yes
3,0,55,0,0,0,0,0,0,No
3,0,55,0,0,0,0,0,0,No
3,0,55,0,0,0,0,0,0,Yes
3,0,55,0,0,0,0,0,0,No
3,0,55,0,0,0,0,0,0,No
3,0,55,0,0,0,0,0,0,No
3,0,55,0,0,0,0,0,0,Yes
3,0,55,0,0,0,0,0,0,No
3,0,55,0,0,0,0,0,0,No
3,0,55,0,0,0,0,0,0,No
3,2,55,0,2,88,41,41,34,Yes
3,2,55,0,4,24,37,37,32,Yes
3,2,55,0,4,42,37,37,32,Yes
3,3,55,0,4,33,50,50,38,Yes
3,2,55,0,3,17,37,37,32,Yes
3,1,55,0,3,3,4,4,4,Yes
3,0,55,0,0,0,0,0,0,No
3,0,55,0,0,0,0,0,0,No
3,2,55,0,5,49,37,37,32,Yes
3,1,55,0,2,5,28,28,28,Yes
3,3,55,0,4,11,39,39,23,Yes
3,0,55,0,0,0,0,0,0,No
3,2,55,0,3,18,39,39,33,Yes
3,1,41,0,1,3,28,28,28,Yes
3,1,55,0,1,9,2,2,2,Yes
3,0,55,0,0,0,0,0,0,No
3,0,55,0,0,0,0,0,0,No
3,0,55,0,0,0,0,0,0,No
3,3,35,0,3,24,46,46,36,Yes
3,0,55,0,0,0,0,0,0,No
3,0,55,0,0,0,0,0,0,No
3,0,55,0,0,0,0,0,0,No
3,2,55,0,2,57,6,6,4,Yes
3,0,55,0,0,0,0,0,0,No
3,1,55,0,2,2,28,28,28,Yes
3,0,27,0,0,0,0,0,0,No
3,0,55,0,0,0,0,0,0,No
3,1,55,0,1,1,28,28,28,Yes
3,0,55,0,0,0,0,0,0,No
3,0,55,0,0,0,0,0,0,No
3,1,55,0,1,2,28,28,28,Yes
3,3,28,0,3,2751,20,20,16,Yes
3,6,28,0,6,811,20,20,11,Yes
3,4,25,1528,4,70,36,36,21,Yes
3,1,25,0,1,17,7,7,7,Yes
3,1,25,0,1,59,7,7,7,No
3,0,25,0,0,0,0,0,0,No
3,1,25,0,1,4,10,10,10,Yes
3,2,25,0,2,19,17,17,13,Yes
3,0,25,0,0,0,0,0,0,No
3,0,25,0,0,0,0,0,0,No
3,0,25,0,0,0,0,0,0,No
3,1,25,0,1,8,10,10,10,Yes
3,1,25,0,1,4,7,7,7,No
3,0,25,0,0,0,0,0,0,No
3,0,24,45,0,0,0,0,0,No
3,1,24,89,1,7,8,8,8,No
3,2,24,0,2,43,17,17,16,Yes
3,1,23,0,1,17,1,1,1,Yes
3,1,21,253,1,64,8,8,8,No
3,3,21,1044,3,415,12,12,10,Yes
3,3,21,869,3,369,24,24,16,No
3,1,21,0,1,4,10,10,10,Yes
3,0,21,0,0,0,0,0,0,No
3,0,21,0,0,0,0,0,0,Yes
3,0,21,0,0,0,0,0,0,Yes
3,1,21,0,1,1,10,10,10,Yes
3,0,21,0,0,0,0,0,0,Yes
3,3,21,0,3,116,39,39,26,Yes
3,0,21,0,0,0,0,0,0,No
3,0,21,0,0,0,0,0,0,No
3,0,21,0,0,0,0,0,0,No
3,1,21,423,1,274,4,4,4,No
3,2,21,227,2,113,8,8,6,Yes
3,1,21,505,1,371,4,4,4,No
3,2,20,453,2,10,8,8,6,Yes
3,3,20,690,3,301,6,6,4,Yes
3,1,20,36,1,32,4,4,4,No
3,0,20,413,0,0,0,0,0,No
3,3,20,860,3,437,20,20,12,No
3,0,20,0,0,0,0,0,0,No
3,0,19,1981,0,0,0,0,0,Yes
3,1,19,441,1,11,2,2,2,No
3,2,19,128,2,6,20,20,15,Yes
3,1,19,1513,1,230,1,1,1,No
3,3,19,283,3,22,20,20,16,Yes
3,3,19,976,3,37,22,22,17,Yes
3,0,19,247,0,0,0,0,0,No
3,1,19,0,1,34,6,6,6,Yes
2,0,0,0,0,0,0,0,0,No
3,0,19,0,0,0,0,0,0,No
3,1,19,0,1,5,28,28,28,Yes
3,0,18,0,0,0,0,0,0,No
3,0,18,0,0,0,0,0,0,No
3,0,18,0,0,0,0,0,0,No
3,0,18,0,0,0,0,0,0,No
3,0,17,206,0,0,0,0,0,No
3,0,17,366,0,0,0,0,0,No
3,0,16,0,0,0,0,0,0,No
3,4,13,377,4,18,36,36,21,Yes
3,0,13,59,0,0,0,0,0,No
3,0,13,208,0,0,0,0,0,No
3,0,13,0,0,0,0,0,0,No
3,1,13,0,1,44,13,13,13,No
3,0,13,0,0,0,0,0,0,No
3,0,13,0,0,0,0,0,0,No
3,1,13,0,1,3,6,6,6,Yes
3,0,13,0,0,0,0,0,0,No
3,0,13,0,0,0,0,0,0,No
3,0,13,0,0,0,0,0,0,No
3,0,13,0,0,0,0,0,0,No
3,0,13,0,0,0,0,0,0,Yes
3,0,13,0,0,0,0,0,0,No
3,0,13,0,0,0,0,0,0,No
3,0,13,0,0,0,0,0,0,No
3,2,13,0,2,55,18,18,15,Yes
3,3,13,0,3,37,13,13,4,Yes
3,0,13,0,0,0,0,0,0,No
3,1,7,0,1,5,1,1,1,Yes
3,0,13,0,0,0,0,0,0,No
3,0,13,0,0,0,0,0,0,No
3,2,13,0,2,23,34,34,20,Yes
3,2,11,424,2,30,13,13,7,Yes
3,1,11,294,1,5,11,11,11,Yes
3,1,11,308,1,4,0,0,0,Yes
3,0,11,144,0,0,0,0,0,No
3,0,11,0,0,0,0,0,0,No
3,0,11,0,0,0,0,0,0,No
3,0,11,0,0,0,0,0,0,No
2,0,1,0,0,0,0,0,0,No
3,2,11,187,2,188,0,0,0,Yes
3,0,7,239,0,0,0,0,0,No
3,0,7,76,0,0,0,0,0,No
3,0,7,28,0,0,0,0,0,No
3,0,7,89,0,0,0,0,0,No
3,0,7,37,0,0,0,0,0,No
3,0,7,36,0,0,0,0,0,No
3,0,7,105,0,0,0,0,0,No
3,0,7,193,0,0,0,0,0,No
3,0,7,70,0,0,0,0,0,No
3,0,7,160,0,0,0,0,0,Yes
3,0,1,0,0,0,0,0,0,No
3,0,1,0,0,0,0,0,0,No
3,0,1,0,0,0,0,0,0,No
3,0,7,62,0,0,0,0,0,No
3,0,7,130,0,0,0,0,0,No
3,0,7,652,0,0,0,0,0,No
3,1,7,0,1,20,13,13,13,No
3,1,7,0,1,22,13,13,13,No
3,0,7,0,0,0,0,0,0,No
3,1,1,0,1,5,1,1,1,Yes
3,0,7,0,0,0,0,0,0,No
3,1,7,0,1,1,28,28,28,Yes
3,1,7,53,1,55,28,28,28,Yes
3,0,6,107,0,0,0,0,0,No
3,2,6,294,2,114,2,2,1,Yes
3,4,6,384,4,679,19,19,9,Yes
3,0,6,80,0,0,0,0,0,No
3,0,6,97,0,0,0,0,0,No
3,0,6,382,0,0,0,0,0,No
3,0,5,63,0,0,0,0,0,No
3,2,5,0,2,39,18,18,15,Yes
3,1,5,0,1,6,13,13,13,No
3,1,5,0,1,7,13,13,13,No
3,1,5,894,1,102,1,1,1,Yes
3,0,4,818,0,0,0,0,0,No
3,1,4,0,1,80,2,2,2,Yes
3,0,4,140,0,0,0,0,0,No
3,1,4,501,1,139,4,4,4,No
3,0,4,0,0,0,0,0,0,Yes
3,0,3,49,0,0,0,0,0,No
3,0,3,293,0,0,0,0,0,No
3,0,3,129,0,0,0,0,0,No
3,1,3,0,1,35,9,9,9,Yes
3,1,3,0,1,36,9,9,9,Yes
3,1,3,0,1,36,9,9,9,Yes
3,1,3,0,1,36,9,9,9,Yes
3,1,1,0,1,34,13,13,13,No
3,1,1,642,1,418,2,2,2,No
3,3,1,0,3,248,20,20,12,Yes
3,0,1,40,0,0,0,0,0,No
3,1,1,806,1,19,5,5,5,Yes
3,0,0,152,0,0,0,0,0,No
3,0,0,0,0,0,0,0,0,No
2,2,0,0,2,324,4,4,3,Yes
