@relation bookkeeper_release_7-weka.filters.unsupervised.attribute.Remove-R1-2

@attribute NAuth numeric
@attribute NR numeric
@attribute Age numeric
@attribute Size numeric
@attribute NFix numeric
@attribute LOC_Added numeric
@attribute ChgSetSize numeric
@attribute Max_ChgSetSize numeric
@attribute Avg_ChgSetSize numeric
@attribute Buggy {Yes,No}

@data
4,0,73,976,0,0,0,0,0,No
4,0,54,806,0,0,0,0,0,No
4,0,67,208,0,0,0,0,0,No
4,0,54,642,0,0,0,0,0,No
4,0,73,247,0,0,0,0,0,No
4,0,51,63,0,0,0,0,0,No
4,0,51,109,0,0,0,0,0,No
4,0,75,869,0,0,0,0,0,No
4,0,73,860,0,0,0,0,0,No
4,0,109,262,0,0,0,0,0,No
4,0,109,0,0,0,0,0,0,No
4,0,94,836,0,0,0,0,0,Yes
4,0,109,343,0,0,0,0,0,No
4,0,109,378,0,0,0,0,0,No
4,0,109,283,0,0,0,0,0,No
4,1,109,1276,5,6,9,9,9,No
4,0,109,100,0,0,0,0,0,No
4,0,109,96,0,0,0,0,0,No
4,0,109,196,0,0,0,0,0,No
4,0,109,98,0,0,0,0,0,No
4,0,109,78,0,0,0,0,0,No
4,0,91,99,0,0,0,0,0,No
4,0,109,178,0,0,0,0,0,No
4,0,109,0,0,0,0,0,0,No
4,0,83,0,0,0,0,0,0,No
4,0,83,0,0,0,0,0,0,No
4,0,60,53,0,0,0,0,0,No
4,0,65,308,0,0,0,0,0,No
4,0,83,0,0,0,0,0,0,No
4,0,94,188,0,0,0,0,0,No
2,0,30,105,0,0,0,0,0,No
4,0,65,144,0,0,0,0,0,No
4,0,60,107,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
4,0,49,0,0,0,0,0,0,No
