@relation storm_release_11-weka.filters.unsupervised.attribute.Remove-R1-2

@attribute NAuth numeric
@attribute NR numeric
@attribute Age numeric
@attribute Size numeric
@attribute NFix numeric
@attribute LOC_Added numeric
@attribute ChgSetSize numeric
@attribute Max_ChgSetSize numeric
@attribute Avg_ChgSetSize numeric
@attribute Buggy {Yes,No}

@data
24,0,16,75,0,0,0,0,0,No
24,0,16,300,0,0,0,0,0,No
24,0,16,76,0,0,0,0,0,No
24,0,16,202,0,0,0,0,0,No
24,0,16,179,0,0,0,0,0,No
24,0,16,62,0,0,0,0,0,No
24,0,16,90,0,0,0,0,0,No
24,0,16,0,0,0,0,0,0,No
24,0,16,191,0,0,0,0,0,No
24,0,16,150,0,0,0,0,0,No
24,0,16,81,0,0,0,0,0,No
24,0,16,61,0,0,0,0,0,No
24,0,16,86,0,0,0,0,0,No
24,0,16,50,0,0,0,0,0,No
24,0,16,94,0,0,0,0,0,Yes
24,0,16,0,0,0,0,0,0,No
24,0,16,0,0,0,0,0,0,No
24,0,16,0,0,0,0,0,0,No
24,0,16,97,0,0,0,0,0,No
24,0,16,108,0,0,0,0,0,No
24,0,16,103,0,0,0,0,0,No
24,0,16,53,0,0,0,0,0,No
24,0,16,32,0,0,0,0,0,No
24,0,16,66,0,0,0,0,0,No
24,0,16,134,0,0,0,0,0,No
24,0,16,119,0,0,0,0,0,No
24,0,16,74,0,0,0,0,0,No
24,0,16,54,0,0,0,0,0,No
24,0,16,63,0,0,0,0,0,No
24,0,11,88,0,0,0,0,0,No
24,0,16,94,0,0,0,0,0,No
24,0,16,0,0,0,0,0,0,Yes
24,0,16,65,0,0,0,0,0,No
24,0,16,27,0,0,0,0,0,No
24,0,16,142,0,0,0,0,0,No
24,0,16,150,0,0,0,0,0,No
24,0,16,115,0,0,0,0,0,No
24,0,16,106,0,0,0,0,0,No
13,0,5,80,0,0,0,0,0,No
24,0,16,0,0,0,0,0,0,Yes
24,0,12,116,0,0,0,0,0,No
24,0,11,188,0,0,0,0,0,No
24,0,11,166,0,0,0,0,0,No
24,0,16,152,0,0,0,0,0,No
13,0,5,73,0,0,0,0,0,No
24,0,16,82,0,0,0,0,0,Yes
24,0,16,0,0,0,0,0,0,No
24,0,15,0,0,0,0,0,0,Yes
24,0,16,0,0,0,0,0,0,No
24,0,13,0,0,0,0,0,0,No
24,0,16,0,0,0,0,0,0,No
24,0,16,0,0,0,0,0,0,No
24,0,16,0,0,0,0,0,0,No
24,0,16,0,0,0,0,0,0,Yes
24,0,16,0,0,0,0,0,0,No
24,0,16,0,0,0,0,0,0,No
24,0,16,0,0,0,0,0,0,No
24,0,16,0,0,0,0,0,0,No
35,0,48,0,0,0,0,0,0,No
35,0,48,0,0,0,0,0,0,Yes
35,0,48,0,0,0,0,0,0,No
35,0,48,0,0,0,0,0,0,No
35,0,48,0,0,0,0,0,0,No
35,0,48,0,0,0,0,0,0,No
35,0,48,0,0,0,0,0,0,No
35,0,48,0,0,0,0,0,0,No
35,0,48,0,0,0,0,0,0,No
35,0,48,0,0,0,0,0,0,No
35,0,48,0,0,0,0,0,0,No
35,0,48,0,0,0,0,0,0,No
35,0,48,0,0,0,0,0,0,No
35,0,48,0,0,0,0,0,0,No
35,0,48,0,0,0,0,0,0,No
35,0,48,0,0,0,0,0,0,No
35,0,48,0,0,0,0,0,0,No
35,0,48,0,0,0,0,0,0,No
35,0,48,0,0,0,0,0,0,No
35,0,48,0,0,0,0,0,0,No
35,0,48,0,0,0,0,0,0,No
35,0,48,0,0,0,0,0,0,No
35,0,48,0,0,0,0,0,0,No
35,0,48,0,0,0,0,0,0,No
35,0,48,0,0,0,0,0,0,No
35,0,48,0,0,0,0,0,0,No
35,0,48,0,0,0,0,0,0,No
27,0,22,0,0,0,0,0,0,No
27,0,22,0,0,0,0,0,0,No
35,0,48,0,0,0,0,0,0,No
35,0,48,0,0,0,0,0,0,No
35,0,48,0,0,0,0,0,0,Yes
35,0,48,0,0,0,0,0,0,No
35,0,48,0,0,0,0,0,0,Yes
25,0,20,0,0,0,0,0,0,No
25,0,20,0,0,0,0,0,0,Yes
25,0,20,0,0,0,0,0,0,No
26,0,21,0,0,0,0,0,0,No
26,0,21,0,0,0,0,0,0,Yes
26,0,21,0,0,0,0,0,0,Yes
25,0,20,0,0,0,0,0,0,Yes
25,0,20,0,0,0,0,0,0,Yes
25,0,20,0,0,0,0,0,0,Yes
25,0,20,0,0,0,0,0,0,Yes
26,0,21,0,0,0,0,0,0,No
26,0,21,0,0,0,0,0,0,No
26,0,21,0,0,0,0,0,0,No
8,0,2,0,0,0,0,0,0,No
26,0,21,0,0,0,0,0,0,No
25,0,20,0,0,0,0,0,0,No
26,0,21,0,0,0,0,0,0,No
26,0,21,0,0,0,0,0,0,No
25,0,20,0,0,0,0,0,0,Yes
25,0,20,0,0,0,0,0,0,Yes
26,0,21,0,0,0,0,0,0,Yes
25,0,20,0,0,0,0,0,0,No
25,0,20,0,0,0,0,0,0,No
25,0,20,0,0,0,0,0,0,Yes
25,0,20,0,0,0,0,0,0,Yes
26,0,21,0,0,0,0,0,0,No
25,0,20,0,0,0,0,0,0,No
25,0,20,0,0,0,0,0,0,No
25,0,20,0,0,0,0,0,0,No
25,0,20,0,0,0,0,0,0,No
25,0,20,0,0,0,0,0,0,No
25,0,20,0,0,0,0,0,0,Yes
25,0,20,0,0,0,0,0,0,No
25,0,20,0,0,0,0,0,0,Yes
25,0,20,0,0,0,0,0,0,Yes
25,0,20,0,0,0,0,0,0,Yes
25,0,20,0,0,0,0,0,0,No
25,0,20,0,0,0,0,0,0,No
25,0,20,0,0,0,0,0,0,No
25,0,20,0,0,0,0,0,0,No
25,0,20,0,0,0,0,0,0,No
25,0,20,0,0,0,0,0,0,No
25,0,20,0,0,0,0,0,0,No
25,0,20,0,0,0,0,0,0,No
25,0,20,0,0,0,0,0,0,Yes
27,0,22,55,0,0,0,0,0,No
27,0,22,89,0,0,0,0,0,No
27,0,22,84,0,0,0,0,0,No
27,0,22,153,0,0,0,0,0,No
27,0,22,94,0,0,0,0,0,No
