Release,File,NAuth,NR,Age,Size,NFix,LOC_Added,ChgSetSize,Max_ChgSetSize,Avg_ChgSetSize,Buggy
14,examples/storm-elasticsearch-examples/src/main/java/org/apache/storm/elasticsearch/bolt/EsIndexTopology.java,1,0,0,190,0,0,0,0,0,No
14,examples/storm-elasticsearch-examples/src/main/java/org/apache/storm/elasticsearch/common/EsConstants.java,1,0,0,40,0,0,0,0,0,No
14,examples/storm-elasticsearch-examples/src/main/java/org/apache/storm/elasticsearch/common/EsTestUtil.java,1,0,0,122,0,0,0,0,0,No
14,examples/storm-elasticsearch-examples/src/main/java/org/apache/storm/elasticsearch/trident/TridentEsTopology.java,1,0,0,214,0,0,0,0,0,No
14,examples/storm-hbase-examples/src/main/java/org/apache/storm/hbase/topology/LookupWordCount.java,1,0,0,68,0,0,0,0,0,No
14,examples/storm-hbase-examples/src/main/java/org/apache/storm/hbase/topology/PersistentWordCount.java,1,0,0,79,0,0,0,0,0,No
14,examples/storm-hbase-examples/src/main/java/org/apache/storm/hbase/topology/TotalWordCounter.java,1,0,0,68,0,0,0,0,0,No
14,examples/storm-hbase-examples/src/main/java/org/apache/storm/hbase/topology/WordCountClient.java,1,0,0,54,0,0,0,0,0,No
14,examples/storm-hbase-examples/src/main/java/org/apache/storm/hbase/topology/WordCountValueMapper.java,1,0,0,62,0,0,0,0,0,No
14,examples/storm-hbase-examples/src/main/java/org/apache/storm/hbase/topology/WordCounter.java,1,0,0,56,0,0,0,0,0,No
14,examples/storm-hbase-examples/src/main/java/org/apache/storm/hbase/topology/WordSpout.java,1,0,0,87,0,0,0,0,0,No
14,examples/storm-hbase-examples/src/main/java/org/apache/storm/hbase/trident/PrintFunction.java,1,0,0,34,0,0,0,0,0,No
14,examples/storm-hbase-examples/src/main/java/org/apache/storm/hbase/trident/WordCountTrident.java,1,0,0,94,0,0,0,0,0,No
