Release,File,NAuth,NR,Age,Size,NFix,LOC_Added,ChgSetSize,Max_ChgSetSize,Avg_ChgSetSize,Buggy
11,examples/storm-starter/src/jvm/org/apache/storm/starter/BasicDRPCTopology.java,24,0,16,75,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/BlobStoreAPIWordCountTopology.java,24,0,16,300,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/ExclamationTopology.java,24,0,16,76,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/FastWordCountTopology.java,24,0,16,202,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/InOrderDeliveryTest.java,24,0,16,179,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/ManualDRPC.java,24,0,16,62,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/MultipleLoggerTopology.java,24,0,16,90,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/PrintSampleStream.java,24,0,16,0,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/ReachTopology.java,24,0,16,191,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/ResourceAwareExampleTopology.java,24,0,16,150,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/RollingTopWords.java,24,0,16,81,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/SingleJoinExample.java,24,0,16,61,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/SkewedRollingTopWords.java,24,0,16,86,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/SlidingTupleTsTopology.java,24,0,16,50,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/SlidingWindowTopology.java,24,0,16,94,0,0,0,0,0,Yes
11,examples/storm-starter/src/jvm/org/apache/storm/starter/ThroughputVsLatency.java,24,0,16,0,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/TransactionalGlobalCount.java,24,0,16,0,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/TransactionalWords.java,24,0,16,0,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/WordCountTopology.java,24,0,16,97,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/WordCountTopologyNode.java,24,0,16,108,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/bolt/AbstractRankerBolt.java,24,0,16,103,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/bolt/IntermediateRankingsBolt.java,24,0,16,53,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/bolt/PrinterBolt.java,24,0,16,32,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/bolt/RollingCountAggBolt.java,24,0,16,66,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/bolt/RollingCountBolt.java,24,0,16,134,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/bolt/SingleJoinBolt.java,24,0,16,119,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/bolt/SlidingWindowSumBolt.java,24,0,16,74,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/bolt/TotalRankingsBolt.java,24,0,16,54,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/spout/RandomIntegerSpout.java,24,0,16,63,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/spout/RandomNumberGeneratorSpout.java,24,0,11,88,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/spout/RandomSentenceSpout.java,24,0,16,94,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/spout/TwitterSampleSpout.java,24,0,16,0,0,0,0,0,0,Yes
11,examples/storm-starter/src/jvm/org/apache/storm/starter/tools/NthLastModifiedTimeTracker.java,24,0,16,65,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/tools/Rankable.java,24,0,16,27,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/tools/RankableObjectWithFields.java,24,0,16,142,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/tools/Rankings.java,24,0,16,150,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/tools/SlidingWindowCounter.java,24,0,16,115,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/tools/SlotBasedCounter.java,24,0,16,106,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/trident/TridentHBaseWindowingStoreTopology.java,13,0,5,80,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/trident/TridentKafkaWordCount.java,24,0,16,0,0,0,0,0,0,Yes
11,examples/storm-starter/src/jvm/org/apache/storm/starter/trident/TridentMapExample.java,24,0,12,116,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/trident/TridentMinMaxOfDevicesTopology.java,24,0,11,188,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/trident/TridentMinMaxOfVehiclesTopology.java,24,0,11,166,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/trident/TridentReach.java,24,0,16,152,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/trident/TridentWindowingInmemoryStoreTopology.java,13,0,5,73,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/trident/TridentWordCount.java,24,0,16,82,0,0,0,0,0,Yes
11,examples/storm-starter/src/jvm/org/apache/storm/starter/util/StormRunner.java,24,0,16,0,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/storm/starter/HdfsSpoutTopology.java,24,0,15,0,0,0,0,0,0,Yes
11,examples/storm-starter/src/jvm/storm/starter/StatefulTopology.java,24,0,16,0,0,0,0,0,0,No
11,examples/storm-starter/src/jvm/storm/starter/StatefulWindowingTopology.java,24,0,13,0,0,0,0,0,0,No
11,examples/storm-starter/test/jvm/org/apache/storm/starter/bolt/IntermediateRankingsBoltTest.java,24,0,16,0,0,0,0,0,0,No
11,examples/storm-starter/test/jvm/org/apache/storm/starter/bolt/RollingCountBoltTest.java,24,0,16,0,0,0,0,0,0,No
11,examples/storm-starter/test/jvm/org/apache/storm/starter/bolt/TotalRankingsBoltTest.java,24,0,16,0,0,0,0,0,0,No
11,examples/storm-starter/test/jvm/org/apache/storm/starter/tools/NthLastModifiedTimeTrackerTest.java,24,0,16,0,0,0,0,0,0,Yes
11,examples/storm-starter/test/jvm/org/apache/storm/starter/tools/RankableObjectWithFieldsTest.java,24,0,16,0,0,0,0,0,0,No
11,examples/storm-starter/test/jvm/org/apache/storm/starter/tools/RankingsTest.java,24,0,16,0,0,0,0,0,0,No
11,examples/storm-starter/test/jvm/org/apache/storm/starter/tools/SlidingWindowCounterTest.java,24,0,16,0,0,0,0,0,0,No
11,examples/storm-starter/test/jvm/org/apache/storm/starter/tools/SlotBasedCounterTest.java,24,0,16,0,0,0,0,0,0,No
11,external/flux/flux-core/src/main/java/org/apache/storm/flux/Flux.java,35,0,48,0,0,0,0,0,0,No
11,external/flux/flux-core/src/main/java/org/apache/storm/flux/FluxBuilder.java,35,0,48,0,0,0,0,0,0,Yes
11,external/flux/flux-core/src/main/java/org/apache/storm/flux/api/TopologySource.java,35,0,48,0,0,0,0,0,0,No
11,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/BeanDef.java,35,0,48,0,0,0,0,0,0,No
11,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/BeanReference.java,35,0,48,0,0,0,0,0,0,No
11,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/BoltDef.java,35,0,48,0,0,0,0,0,0,No
11,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/ConfigMethodDef.java,35,0,48,0,0,0,0,0,0,No
11,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/ExecutionContext.java,35,0,48,0,0,0,0,0,0,No
11,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/GroupingDef.java,35,0,48,0,0,0,0,0,0,No
11,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/IncludeDef.java,35,0,48,0,0,0,0,0,0,No
11,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/ObjectDef.java,35,0,48,0,0,0,0,0,0,No
11,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/PropertyDef.java,35,0,48,0,0,0,0,0,0,No
11,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/SpoutDef.java,35,0,48,0,0,0,0,0,0,No
11,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/StreamDef.java,35,0,48,0,0,0,0,0,0,No
11,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/TopologyDef.java,35,0,48,0,0,0,0,0,0,No
11,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/TopologySourceDef.java,35,0,48,0,0,0,0,0,0,No
11,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/VertexDef.java,35,0,48,0,0,0,0,0,0,No
11,external/flux/flux-core/src/main/java/org/apache/storm/flux/parser/FluxParser.java,35,0,48,0,0,0,0,0,0,No
11,external/flux/flux-core/src/test/java/org/apache/storm/flux/FluxBuilderTest.java,35,0,48,0,0,0,0,0,0,No
11,external/flux/flux-core/src/test/java/org/apache/storm/flux/IntegrationTest.java,35,0,48,0,0,0,0,0,0,No
11,external/flux/flux-core/src/test/java/org/apache/storm/flux/TCKTest.java,35,0,48,0,0,0,0,0,0,No
11,external/flux/flux-core/src/test/java/org/apache/storm/flux/multilang/MultilangEnvirontmentTest.java,35,0,48,0,0,0,0,0,0,No
11,external/flux/flux-core/src/test/java/org/apache/storm/flux/test/SimpleTopology.java,35,0,48,0,0,0,0,0,0,No
11,external/flux/flux-core/src/test/java/org/apache/storm/flux/test/SimpleTopologySource.java,35,0,48,0,0,0,0,0,0,No
11,external/flux/flux-core/src/test/java/org/apache/storm/flux/test/SimpleTopologyWithConfigParam.java,35,0,48,0,0,0,0,0,0,No
11,external/flux/flux-core/src/test/java/org/apache/storm/flux/test/TestBolt.java,35,0,48,0,0,0,0,0,0,No
11,external/flux/flux-core/src/test/java/org/apache/storm/flux/test/TridentTopologySource.java,35,0,48,0,0,0,0,0,0,No
11,external/flux/flux-examples/src/main/java/org/apache/storm/flux/examples/TestPrintBolt.java,27,0,22,0,0,0,0,0,0,No
11,external/flux/flux-examples/src/main/java/org/apache/storm/flux/examples/TestWindowBolt.java,27,0,22,0,0,0,0,0,0,No
11,external/flux/flux-examples/src/main/java/org/apache/storm/flux/examples/WordCountClient.java,35,0,48,0,0,0,0,0,0,No
11,external/flux/flux-examples/src/main/java/org/apache/storm/flux/examples/WordCounter.java,35,0,48,0,0,0,0,0,0,No
11,external/flux/flux-wrappers/src/main/java/org/apache/storm/flux/wrappers/bolts/FluxShellBolt.java,35,0,48,0,0,0,0,0,0,Yes
11,external/flux/flux-wrappers/src/main/java/org/apache/storm/flux/wrappers/bolts/LogInfoBolt.java,35,0,48,0,0,0,0,0,0,No
11,external/flux/flux-wrappers/src/main/java/org/apache/storm/flux/wrappers/spouts/FluxShellSpout.java,35,0,48,0,0,0,0,0,0,Yes
11,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/StormSql.java,25,0,20,0,0,0,0,0,0,No
11,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/StormSqlImpl.java,25,0,20,0,0,0,0,0,0,Yes
11,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/StormSqlRunner.java,25,0,20,0,0,0,0,0,0,No
11,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/compiler/CompilerUtil.java,26,0,21,0,0,0,0,0,0,No
11,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/compiler/ExprCompiler.java,26,0,21,0,0,0,0,0,0,Yes
11,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/compiler/PostOrderRelNodeVisitor.java,26,0,21,0,0,0,0,0,0,Yes
11,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/compiler/backends/standalone/PlanCompiler.java,25,0,20,0,0,0,0,0,0,Yes
11,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/compiler/backends/standalone/RelNodeCompiler.java,25,0,20,0,0,0,0,0,0,Yes
11,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/compiler/backends/trident/PlanCompiler.java,25,0,20,0,0,0,0,0,0,Yes
11,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/compiler/backends/trident/RelNodeCompiler.java,25,0,20,0,0,0,0,0,0,Yes
11,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/javac/CompilingClassLoader.java,26,0,21,0,0,0,0,0,0,No
11,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/parser/ColumnConstraint.java,26,0,21,0,0,0,0,0,0,No
11,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/parser/ColumnDefinition.java,26,0,21,0,0,0,0,0,0,No
11,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/parser/SqlCreateFunction.java,8,0,2,0,0,0,0,0,0,No
11,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/parser/SqlCreateTable.java,26,0,21,0,0,0,0,0,0,No
11,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/parser/SqlDDLKeywords.java,25,0,20,0,0,0,0,0,0,No
11,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/parser/StormParser.java,26,0,21,0,0,0,0,0,0,No
11,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/parser/UnparseUtil.java,26,0,21,0,0,0,0,0,0,No
11,external/sql/storm-sql-core/src/test/org/apache/storm/sql/TestStormSql.java,25,0,20,0,0,0,0,0,0,Yes
11,external/sql/storm-sql-core/src/test/org/apache/storm/sql/compiler/TestCompilerUtils.java,25,0,20,0,0,0,0,0,0,Yes
11,external/sql/storm-sql-core/src/test/org/apache/storm/sql/compiler/TestExprCompiler.java,26,0,21,0,0,0,0,0,0,Yes
11,external/sql/storm-sql-core/src/test/org/apache/storm/sql/compiler/TestExprSemantic.java,25,0,20,0,0,0,0,0,0,No
11,external/sql/storm-sql-core/src/test/org/apache/storm/sql/compiler/backends/standalone/TestPlanCompiler.java,25,0,20,0,0,0,0,0,0,No
11,external/sql/storm-sql-core/src/test/org/apache/storm/sql/compiler/backends/standalone/TestRelNodeCompiler.java,25,0,20,0,0,0,0,0,0,Yes
11,external/sql/storm-sql-core/src/test/org/apache/storm/sql/compiler/backends/trident/TestPlanCompiler.java,25,0,20,0,0,0,0,0,0,Yes
11,external/sql/storm-sql-core/src/test/org/apache/storm/sql/parser/TestSqlParser.java,26,0,21,0,0,0,0,0,0,No
11,external/sql/storm-sql-kafka/src/jvm/org/apache/storm/sql/kafka/JsonScheme.java,25,0,20,0,0,0,0,0,0,No
11,external/sql/storm-sql-kafka/src/jvm/org/apache/storm/sql/kafka/JsonSerializer.java,25,0,20,0,0,0,0,0,0,No
11,external/sql/storm-sql-kafka/src/jvm/org/apache/storm/sql/kafka/KafkaDataSourcesProvider.java,25,0,20,0,0,0,0,0,0,No
11,external/sql/storm-sql-kafka/src/test/org/apache/storm/sql/kafka/TestJsonRepresentation.java,25,0,20,0,0,0,0,0,0,No
11,external/sql/storm-sql-kafka/src/test/org/apache/storm/sql/kafka/TestKafkaDataSourcesProvider.java,25,0,20,0,0,0,0,0,0,No
11,external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/AbstractChannelHandler.java,25,0,20,0,0,0,0,0,0,Yes
11,external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/AbstractValuesProcessor.java,25,0,20,0,0,0,0,0,0,No
11,external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/ChannelContext.java,25,0,20,0,0,0,0,0,0,Yes
11,external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/ChannelHandler.java,25,0,20,0,0,0,0,0,0,Yes
11,external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/Channels.java,25,0,20,0,0,0,0,0,0,Yes
11,external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/DataSource.java,25,0,20,0,0,0,0,0,0,No
11,external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/DataSourcesProvider.java,25,0,20,0,0,0,0,0,0,No
11,external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/DataSourcesRegistry.java,25,0,20,0,0,0,0,0,0,No
11,external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/FieldInfo.java,25,0,20,0,0,0,0,0,0,No
11,external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/IOutputSerializer.java,25,0,20,0,0,0,0,0,0,No
11,external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/ISqlTridentDataSource.java,25,0,20,0,0,0,0,0,0,No
11,external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/StormSqlFunctions.java,25,0,20,0,0,0,0,0,0,No
11,external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/trident/AbstractTridentProcessor.java,25,0,20,0,0,0,0,0,0,No
11,external/sql/storm-sql-runtime/src/test/org/apache/storm/sql/TestUtils.java,25,0,20,0,0,0,0,0,0,Yes
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/AbstractExecutionResultHandler.java,27,0,22,55,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/BaseExecutionResultHandler.java,27,0,22,89,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/CassandraContext.java,27,0,22,84,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/DynamicStatementBuilder.java,27,0,22,153,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/ExecutionResultHandler.java,27,0,22,94,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/Murmur3StreamGrouping.java,27,0,22,121,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/bolt/BaseCassandraBolt.java,27,0,22,205,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/bolt/BatchCassandraWriterBolt.java,27,0,22,196,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/bolt/CassandraWriterBolt.java,27,0,22,59,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/bolt/GroupingBatchBuilder.java,27,0,22,57,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/bolt/PairBatchStatementTuples.java,27,0,22,45,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/bolt/PairStatementTuple.java,27,0,22,42,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/client/CassandraConf.java,27,0,22,320,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/client/ClusterFactory.java,27,0,22,73,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/client/SimpleClient.java,27,0,22,36,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/client/SimpleClientProvider.java,27,0,22,29,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/client/impl/DefaultClient.java,27,0,22,119,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/context/BaseBeanFactory.java,27,0,22,64,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/context/BeanFactory.java,27,0,22,40,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/context/WorkerCtx.java,27,0,22,85,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/executor/AsyncExecutor.java,27,0,22,307,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/executor/AsyncExecutorProvider.java,27,0,22,34,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/executor/AsyncResultHandler.java,27,0,22,57,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/executor/ExecutionResultCollector.java,27,0,22,97,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/executor/impl/BatchAsyncResultHandler.java,27,0,22,67,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/executor/impl/SingleAsyncResultHandler.java,27,0,22,66,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/query/BaseCQLStatementTupleMapper.java,25,0,20,44,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/query/CQLResultSetValuesMapper.java,25,0,20,27,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/query/CQLStatementBuilder.java,27,0,22,25,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/query/CQLStatementTupleMapper.java,27,0,22,56,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/query/Column.java,25,0,20,76,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/query/ContextQuery.java,27,0,22,96,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/query/CqlMapper.java,25,0,20,81,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/query/builder/BoundCQLStatementMapperBuilder.java,25,0,20,98,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/query/builder/SimpleCQLStatementMapperBuilder.java,25,0,20,86,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/query/impl/BatchCQLStatementTupleMapper.java,25,0,20,50,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/query/impl/BoundCQLStatementTupleMapper.java,25,0,20,93,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/query/impl/PreparedStatementBinder.java,25,0,20,63,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/query/impl/RoutingKeyGenerator.java,25,0,20,45,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/query/impl/SimpleCQLStatementMapper.java,25,0,20,80,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/query/selector/FieldSelector.java,27,0,22,65,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/trident/state/CassandraQuery.java,25,0,20,34,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/trident/state/CassandraState.java,25,0,20,150,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/trident/state/CassandraStateFactory.java,25,0,20,42,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/trident/state/CassandraStateUpdater.java,25,0,20,26,0,0,0,0,0,No
11,external/storm-cassandra/src/main/java/org/apache/storm/cassandra/trident/state/TridentResultSetValuesMapper.java,25,0,20,53,0,0,0,0,0,No
11,external/storm-cassandra/src/test/java/org/apache/storm/cassandra/WeatherSpout.java,27,0,22,0,0,0,0,0,0,No
11,external/storm-cassandra/src/test/java/org/apache/storm/cassandra/trident/WeatherBatchSpout.java,25,0,20,0,0,0,0,0,0,No
11,external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/ElasticsearchGetRequest.java,30,0,34,0,0,0,0,0,0,No
11,external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/EsLookupResultOutput.java,30,0,34,48,0,0,0,0,0,No
11,external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/bolt/AbstractEsBolt.java,32,0,38,100,0,0,0,0,0,No
11,external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/bolt/EsIndexBolt.java,32,0,38,88,0,0,0,0,0,No
11,external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/bolt/EsLookupBolt.java,30,0,34,101,0,0,0,0,0,No
11,external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/bolt/EsPercolateBolt.java,32,0,38,104,0,0,0,0,0,No
11,external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/common/DefaultEsTupleMapper.java,30,0,34,62,0,0,0,0,0,No
11,external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/common/EsConfig.java,32,0,38,136,0,0,0,0,0,No
11,external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/common/EsTupleMapper.java,30,0,34,65,0,0,0,0,0,No
11,external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/common/StormElasticSearchClient.java,30,0,34,64,0,0,0,0,0,No
11,external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/common/TransportAddresses.java,30,0,34,0,0,0,0,0,0,No
11,external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/trident/EsState.java,32,0,38,136,0,0,0,0,0,No
11,external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/trident/EsStateFactory.java,32,0,38,56,0,0,0,0,0,No
11,external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/trident/EsUpdater.java,32,0,38,36,0,0,0,0,0,No
11,external/storm-elasticsearch/src/test/java/org/apache/storm/elasticsearch/bolt/AbstractEsBoltIntegrationTest.java,30,0,34,0,0,0,0,0,0,No
11,external/storm-elasticsearch/src/test/java/org/apache/storm/elasticsearch/bolt/AbstractEsBoltTest.java,32,0,38,0,0,0,0,0,0,No
11,external/storm-elasticsearch/src/test/java/org/apache/storm/elasticsearch/bolt/EsIndexBoltTest.java,32,0,38,0,0,0,0,0,0,No
11,external/storm-elasticsearch/src/test/java/org/apache/storm/elasticsearch/bolt/EsIndexTopology.java,32,0,38,0,0,0,0,0,0,No
11,external/storm-elasticsearch/src/test/java/org/apache/storm/elasticsearch/bolt/EsLookupBoltIntegrationTest.java,30,0,34,0,0,0,0,0,0,No
11,external/storm-elasticsearch/src/test/java/org/apache/storm/elasticsearch/bolt/EsLookupBoltTest.java,30,0,34,0,0,0,0,0,0,No
11,external/storm-elasticsearch/src/test/java/org/apache/storm/elasticsearch/bolt/EsPercolateBoltTest.java,32,0,38,0,0,0,0,0,0,No
11,external/storm-elasticsearch/src/test/java/org/apache/storm/elasticsearch/common/EsConfigTest.java,30,0,34,0,0,0,0,0,0,No
11,external/storm-elasticsearch/src/test/java/org/apache/storm/elasticsearch/common/EsConstants.java,32,0,38,0,0,0,0,0,0,No
11,external/storm-elasticsearch/src/test/java/org/apache/storm/elasticsearch/common/EsTestUtil.java,32,0,38,0,0,0,0,0,0,No
