Release,File,NAuth,NR,Age,Size,NFix,LOC_Added,ChgSetSize,Max_ChgSetSize,Avg_ChgSetSize,Buggy
13,examples/storm-starter/src/jvm/org/apache/storm/starter/BasicDRPCTopology.java,35,0,34,75,0,0,0,0,0,No
13,examples/storm-starter/src/jvm/org/apache/storm/starter/BlobStoreAPIWordCountTopology.java,35,0,34,300,0,0,0,0,0,No
13,examples/storm-starter/src/jvm/org/apache/storm/starter/ExclamationTopology.java,35,0,34,76,0,0,0,0,0,No
13,examples/storm-starter/src/jvm/org/apache/storm/starter/FastWordCountTopology.java,35,0,34,202,0,0,0,0,0,No
13,examples/storm-starter/src/jvm/org/apache/storm/starter/InOrderDeliveryTest.java,35,0,34,179,0,0,0,0,0,No
13,examples/storm-starter/src/jvm/org/apache/storm/starter/ManualDRPC.java,35,0,34,62,0,0,0,0,0,No
13,examples/storm-starter/src/jvm/org/apache/storm/starter/MultipleLoggerTopology.java,35,0,34,90,0,0,0,0,0,No
13,examples/storm-starter/src/jvm/org/apache/storm/starter/PrintSampleStream.java,35,0,34,0,0,0,0,0,0,No
13,examples/storm-starter/src/jvm/org/apache/storm/starter/ReachTopology.java,35,0,34,191,0,0,0,0,0,No
13,examples/storm-starter/src/jvm/org/apache/storm/starter/ResourceAwareExampleTopology.java,35,0,34,150,0,0,0,0,0,No
13,examples/storm-starter/src/jvm/org/apache/storm/starter/RollingTopWords.java,35,0,34,81,0,0,0,0,0,No
13,examples/storm-starter/src/jvm/org/apache/storm/starter/SingleJoinExample.java,35,0,34,61,0,0,0,0,0,Yes
13,examples/storm-starter/src/jvm/org/apache/storm/starter/SkewedRollingTopWords.java,35,0,34,86,0,0,0,0,0,No
13,examples/storm-starter/src/jvm/org/apache/storm/starter/SlidingTupleTsTopology.java,35,0,34,50,0,0,0,0,0,No
13,examples/storm-starter/src/jvm/org/apache/storm/starter/SlidingWindowTopology.java,35,0,34,94,0,0,0,0,0,No
13,examples/storm-starter/src/jvm/org/apache/storm/starter/ThroughputVsLatency.java,35,0,34,0,0,0,0,0,0,No
13,examples/storm-starter/src/jvm/org/apache/storm/starter/TransactionalGlobalCount.java,35,0,34,0,0,0,0,0,0,No
13,examples/storm-starter/src/jvm/org/apache/storm/starter/TransactionalWords.java,35,0,34,0,0,0,0,0,0,No
13,examples/storm-starter/src/jvm/org/apache/storm/starter/WordCountTopology.java,35,0,34,97,0,0,0,0,0,No
13,examples/storm-starter/src/jvm/org/apache/storm/starter/WordCountTopologyNode.java,35,0,34,108,0,0,0,0,0,No
13,examples/storm-starter/src/jvm/org/apache/storm/starter/bolt/AbstractRankerBolt.java,35,0,34,103,0,0,0,0,0,No
13,examples/storm-starter/src/jvm/org/apache/storm/starter/bolt/IntermediateRankingsBolt.java,35,0,34,53,0,0,0,0,0,No
13,examples/storm-starter/src/jvm/org/apache/storm/starter/bolt/PrinterBolt.java,35,0,34,32,0,0,0,0,0,No
13,examples/storm-starter/src/jvm/org/apache/storm/starter/bolt/RollingCountAggBolt.java,35,0,34,66,0,0,0,0,0,No
13,examples/storm-starter/src/jvm/org/apache/storm/starter/bolt/RollingCountBolt.java,35,0,34,134,0,0,0,0,0,No
13,examples/storm-starter/src/jvm/org/apache/storm/starter/bolt/SingleJoinBolt.java,35,0,34,119,0,0,0,0,0,Yes
13,examples/storm-starter/src/jvm/org/apache/storm/starter/bolt/SlidingWindowSumBolt.java,35,0,34,74,0,0,0,0,0,No
13,examples/storm-starter/src/jvm/org/apache/storm/starter/bolt/TotalRankingsBolt.java,35,0,34,54,0,0,0,0,0,No
13,examples/storm-starter/src/jvm/org/apache/storm/starter/spout/RandomIntegerSpout.java,35,0,34,63,0,0,0,0,0,No
13,examples/storm-starter/src/jvm/org/apache/storm/starter/spout/RandomNumberGeneratorSpout.java,35,0,28,88,0,0,0,0,0,No
13,examples/storm-starter/src/jvm/org/apache/storm/starter/spout/RandomSentenceSpout.java,35,0,34,94,0,0,0,0,0,No
13,examples/storm-starter/src/jvm/org/apache/storm/starter/spout/TwitterSampleSpout.java,35,0,34,0,0,0,0,0,0,No
