@relation storm_release_9-weka.filters.unsupervised.attribute.Remove-R1-2

@attribute NAuth numeric
@attribute NR numeric
@attribute Age numeric
@attribute Size numeric
@attribute NFix numeric
@attribute LOC_Added numeric
@attribute ChgSetSize numeric
@attribute Max_ChgSetSize numeric
@attribute Avg_ChgSetSize numeric
@attribute Buggy {Yes,No}

@data
37,0,92,0,0,0,0,0,0,No
37,0,92,0,0,0,0,0,0,No
14,0,10,0,0,0,0,0,0,No
14,0,10,0,0,0,0,0,0,No
37,0,92,0,0,0,0,0,0,No
16,0,13,0,0,0,0,0,0,No
37,0,92,0,0,0,0,0,0,No
37,0,92,0,0,0,0,0,0,No
15,3,13,0,3,41,87,87,43,No
37,0,92,0,0,0,0,0,0,No
37,0,92,0,0,0,0,0,0,No
28,0,47,0,0,0,0,0,0,No
15,0,11,0,0,0,0,0,0,No
37,0,92,0,0,0,0,0,0,No
37,0,92,0,0,0,0,0,0,No
37,0,92,0,0,0,0,0,0,No
32,0,67,0,0,0,0,0,0,No
37,0,92,0,0,0,0,0,0,No
37,0,92,0,0,0,0,0,0,No
37,0,92,0,0,0,0,0,0,No
28,0,47,0,0,0,0,0,0,No
37,0,92,0,0,0,0,0,0,No
37,0,92,0,0,0,0,0,0,No
37,0,92,0,0,0,0,0,0,No
37,0,92,0,0,0,0,0,0,No
37,0,92,0,0,0,0,0,0,No
37,0,92,0,0,0,0,0,0,No
37,0,92,0,0,0,0,0,0,No
37,0,92,0,0,0,0,0,0,No
37,0,92,0,0,0,0,0,0,No
37,0,92,0,0,0,0,0,0,No
37,0,92,0,0,0,0,0,0,No
17,0,20,0,0,0,0,0,0,No
37,0,92,0,0,0,0,0,0,No
37,0,92,0,0,0,0,0,0,No
37,0,92,0,0,0,0,0,0,No
37,0,92,0,0,0,0,0,0,No
37,0,92,0,0,0,0,0,0,No
37,0,92,0,0,0,0,0,0,No
37,0,92,0,0,0,0,0,0,No
37,0,92,0,0,0,0,0,0,No
37,0,92,0,0,0,0,0,0,No
37,0,92,0,0,0,0,0,0,No
37,0,92,0,0,0,0,0,0,No
30,0,44,0,0,0,0,0,0,No
30,0,44,0,0,0,0,0,0,Yes
30,0,44,0,0,0,0,0,0,No
30,0,44,0,0,0,0,0,0,No
30,0,44,0,0,0,0,0,0,No
30,0,44,0,0,0,0,0,0,No
30,0,44,0,0,0,0,0,0,No
30,0,44,0,0,0,0,0,0,No
30,0,44,0,0,0,0,0,0,No
30,0,44,0,0,0,0,0,0,No
30,0,44,0,0,0,0,0,0,No
30,0,44,0,0,0,0,0,0,No
30,0,44,0,0,0,0,0,0,No
30,0,44,0,0,0,0,0,0,No
30,0,44,0,0,0,0,0,0,No
30,0,44,0,0,0,0,0,0,No
30,0,44,0,0,0,0,0,0,No
30,0,44,0,0,0,0,0,0,No
30,0,44,0,0,0,0,0,0,No
30,0,44,0,0,0,0,0,0,No
30,0,44,0,0,0,0,0,0,No
30,0,44,0,0,0,0,0,0,No
30,0,44,0,0,0,0,0,0,No
30,0,44,0,0,0,0,0,0,No
30,0,44,0,0,0,0,0,0,No
30,0,44,0,0,0,0,0,0,No
30,0,44,0,0,0,0,0,0,No
30,0,44,0,0,0,0,0,0,No
30,0,44,0,0,0,0,0,0,No
30,0,44,0,0,0,0,0,0,Yes
30,0,44,0,0,0,0,0,0,No
30,0,44,0,0,0,0,0,0,Yes
25,0,31,0,0,0,0,0,0,No
25,0,31,48,0,0,0,0,0,No
27,0,34,100,0,0,0,0,0,No
27,0,34,88,0,0,0,0,0,No
25,0,31,101,0,0,0,0,0,No
27,0,34,104,0,0,0,0,0,No
25,0,31,62,0,0,0,0,0,No
27,0,34,136,0,0,0,0,0,No
25,0,31,65,0,0,0,0,0,No
25,0,31,64,0,0,0,0,0,No
25,0,31,0,0,0,0,0,0,No
27,0,34,136,0,0,0,0,0,No
27,0,34,56,0,0,0,0,0,No
27,0,34,36,0,0,0,0,0,No
25,0,31,0,0,0,0,0,0,No
27,0,34,0,0,0,0,0,0,No
27,0,34,0,0,0,0,0,0,No
27,0,34,0,0,0,0,0,0,No
25,0,31,0,0,0,0,0,0,No
25,0,31,0,0,0,0,0,0,No
27,0,34,0,0,0,0,0,0,No
25,0,31,0,0,0,0,0,0,No
27,0,34,0,0,0,0,0,0,No
27,0,34,0,0,0,0,0,0,No
25,0,31,0,0,0,0,0,0,No
25,0,31,0,0,0,0,0,0,No
