Release,File,NAuth,NR,Age,Size,NFix,LOC_Added,ChgSetSize,Max_ChgSetSize,Avg_ChgSetSize,Buggy
8,examples/storm-starter/src/jvm/storm/starter/BasicDRPCTopology.java,34,0,82,0,0,0,0,0,0,No
8,examples/storm-starter/src/jvm/storm/starter/ExclamationTopology.java,34,0,82,0,0,0,0,0,0,No
8,examples/storm-starter/src/jvm/storm/starter/ManualDRPC.java,34,0,82,0,0,0,0,0,0,No
8,examples/storm-starter/src/jvm/storm/starter/PrintSampleStream.java,34,0,82,0,0,0,0,0,0,No
8,examples/storm-starter/src/jvm/storm/starter/ReachTopology.java,34,0,82,0,0,0,0,0,0,No
8,examples/storm-starter/src/jvm/storm/starter/RollingTopWords.java,34,0,82,0,0,0,0,0,0,No
8,examples/storm-starter/src/jvm/storm/starter/SingleJoinExample.java,34,0,82,0,0,0,0,0,0,No
8,examples/storm-starter/src/jvm/storm/starter/SkewedRollingTopWords.java,25,0,38,0,0,0,0,0,0,No
8,examples/storm-starter/src/jvm/storm/starter/TransactionalGlobalCount.java,34,0,82,0,0,0,0,0,0,No
8,examples/storm-starter/src/jvm/storm/starter/TransactionalWords.java,34,0,82,0,0,0,0,0,0,No
8,examples/storm-starter/src/jvm/storm/starter/WordCountTopology.java,34,0,82,0,0,0,0,0,0,No
8,examples/storm-starter/src/jvm/storm/starter/WordCountTopologyNode.java,29,0,58,0,0,0,0,0,0,No
8,examples/storm-starter/src/jvm/storm/starter/bolt/AbstractRankerBolt.java,34,0,82,0,0,0,0,0,0,No
8,examples/storm-starter/src/jvm/storm/starter/bolt/IntermediateRankingsBolt.java,34,0,82,0,0,0,0,0,0,No
8,examples/storm-starter/src/jvm/storm/starter/bolt/PrinterBolt.java,34,0,82,0,0,0,0,0,0,No
8,examples/storm-starter/src/jvm/storm/starter/bolt/RollingCountAggBolt.java,25,0,38,0,0,0,0,0,0,No
8,examples/storm-starter/src/jvm/storm/starter/bolt/RollingCountBolt.java,34,0,82,0,0,0,0,0,0,No
8,examples/storm-starter/src/jvm/storm/starter/bolt/SingleJoinBolt.java,34,0,82,0,0,0,0,0,0,No
8,examples/storm-starter/src/jvm/storm/starter/bolt/TotalRankingsBolt.java,34,0,82,0,0,0,0,0,0,No
8,examples/storm-starter/src/jvm/storm/starter/spout/RandomSentenceSpout.java,34,0,82,0,0,0,0,0,0,No
8,examples/storm-starter/src/jvm/storm/starter/spout/TwitterSampleSpout.java,34,0,82,0,0,0,0,0,0,No
8,examples/storm-starter/src/jvm/storm/starter/tools/NthLastModifiedTimeTracker.java,34,0,82,0,0,0,0,0,0,No
8,examples/storm-starter/src/jvm/storm/starter/tools/Rankable.java,34,0,82,0,0,0,0,0,0,No
8,examples/storm-starter/src/jvm/storm/starter/tools/RankableObjectWithFields.java,34,0,82,0,0,0,0,0,0,No
8,examples/storm-starter/src/jvm/storm/starter/tools/Rankings.java,34,0,82,0,0,0,0,0,0,No
8,examples/storm-starter/src/jvm/storm/starter/tools/SlidingWindowCounter.java,34,0,82,0,0,0,0,0,0,No
8,examples/storm-starter/src/jvm/storm/starter/tools/SlotBasedCounter.java,34,0,82,0,0,0,0,0,0,No
8,examples/storm-starter/src/jvm/storm/starter/trident/TridentReach.java,34,0,82,0,0,0,0,0,0,No
8,examples/storm-starter/src/jvm/storm/starter/trident/TridentWordCount.java,34,0,82,0,0,0,0,0,0,No
8,examples/storm-starter/src/jvm/storm/starter/util/StormRunner.java,34,0,82,0,0,0,0,0,0,No
8,examples/storm-starter/test/jvm/storm/starter/bolt/IntermediateRankingsBoltTest.java,34,0,82,0,0,0,0,0,0,No
8,examples/storm-starter/test/jvm/storm/starter/bolt/RollingCountBoltTest.java,34,0,82,0,0,0,0,0,0,No
8,examples/storm-starter/test/jvm/storm/starter/bolt/TotalRankingsBoltTest.java,34,0,82,0,0,0,0,0,0,No
8,examples/storm-starter/test/jvm/storm/starter/tools/MockTupleHelpers.java,32,0,80,0,0,0,0,0,0,No
8,examples/storm-starter/test/jvm/storm/starter/tools/NthLastModifiedTimeTrackerTest.java,34,0,82,0,0,0,0,0,0,No
8,examples/storm-starter/test/jvm/storm/starter/tools/RankableObjectWithFieldsTest.java,34,0,82,0,0,0,0,0,0,No
8,examples/storm-starter/test/jvm/storm/starter/tools/RankingsTest.java,34,0,82,0,0,0,0,0,0,No
8,examples/storm-starter/test/jvm/storm/starter/tools/SlidingWindowCounterTest.java,34,0,82,0,0,0,0,0,0,No
8,examples/storm-starter/test/jvm/storm/starter/tools/SlotBasedCounterTest.java,34,0,82,0,0,0,0,0,0,No
8,external/flux/flux-core/src/main/java/org/apache/storm/flux/Flux.java,20,0,21,0,0,0,0,0,0,No
8,external/flux/flux-core/src/main/java/org/apache/storm/flux/FluxBuilder.java,20,1,21,0,1,16,1,1,1,No
8,external/flux/flux-core/src/main/java/org/apache/storm/flux/api/TopologySource.java,20,0,21,0,0,0,0,0,0,No
8,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/BeanDef.java,20,0,21,0,0,0,0,0,0,No
8,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/BeanReference.java,20,0,21,0,0,0,0,0,0,No
8,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/BoltDef.java,20,0,21,0,0,0,0,0,0,No
8,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/ConfigMethodDef.java,20,0,21,0,0,0,0,0,0,No
8,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/ExecutionContext.java,20,0,21,0,0,0,0,0,0,No
8,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/GroupingDef.java,20,0,21,0,0,0,0,0,0,No
8,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/IncludeDef.java,20,0,21,0,0,0,0,0,0,No
8,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/ObjectDef.java,20,0,21,0,0,0,0,0,0,No
8,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/PropertyDef.java,20,0,21,0,0,0,0,0,0,No
8,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/SpoutDef.java,20,0,21,0,0,0,0,0,0,No
8,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/StreamDef.java,20,0,21,0,0,0,0,0,0,No
8,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/TopologyDef.java,20,0,21,0,0,0,0,0,0,No
8,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/TopologySourceDef.java,20,0,21,0,0,0,0,0,0,No
8,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/VertexDef.java,20,0,21,0,0,0,0,0,0,No
8,external/flux/flux-core/src/main/java/org/apache/storm/flux/parser/FluxParser.java,20,0,21,0,0,0,0,0,0,No
8,external/flux/flux-core/src/test/java/org/apache/storm/flux/FluxBuilderTest.java,20,0,21,0,0,0,0,0,0,No
8,external/flux/flux-core/src/test/java/org/apache/storm/flux/IntegrationTest.java,20,0,21,0,0,0,0,0,0,No
8,external/flux/flux-core/src/test/java/org/apache/storm/flux/TCKTest.java,20,1,21,0,1,11,1,1,1,No
8,external/flux/flux-core/src/test/java/org/apache/storm/flux/multilang/MultilangEnvirontmentTest.java,20,0,21,0,0,0,0,0,0,No
8,external/flux/flux-core/src/test/java/org/apache/storm/flux/test/SimpleTopology.java,20,0,21,0,0,0,0,0,0,No
8,external/flux/flux-core/src/test/java/org/apache/storm/flux/test/SimpleTopologySource.java,20,0,21,0,0,0,0,0,0,No
8,external/flux/flux-core/src/test/java/org/apache/storm/flux/test/SimpleTopologyWithConfigParam.java,20,0,21,0,0,0,0,0,0,No
8,external/flux/flux-core/src/test/java/org/apache/storm/flux/test/TestBolt.java,20,0,21,0,0,0,0,0,0,No
8,external/flux/flux-core/src/test/java/org/apache/storm/flux/test/TridentTopologySource.java,20,0,21,0,0,0,0,0,0,No
8,external/flux/flux-examples/src/main/java/org/apache/storm/flux/examples/WordCountClient.java,20,0,21,0,0,0,0,0,0,No
8,external/flux/flux-examples/src/main/java/org/apache/storm/flux/examples/WordCounter.java,20,0,21,0,0,0,0,0,0,No
8,external/flux/flux-wrappers/src/main/java/org/apache/storm/flux/wrappers/bolts/FluxShellBolt.java,20,0,21,0,0,0,0,0,0,No
8,external/flux/flux-wrappers/src/main/java/org/apache/storm/flux/wrappers/bolts/LogInfoBolt.java,20,0,21,0,0,0,0,0,0,No
8,external/flux/flux-wrappers/src/main/java/org/apache/storm/flux/wrappers/spouts/FluxShellSpout.java,20,0,21,0,0,0,0,0,0,No
8,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/bolt/DefaultEventDataFormat.java,20,0,22,47,0,0,0,0,0,No
8,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/bolt/EventHubBolt.java,20,0,27,139,0,0,0,0,0,No
8,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/bolt/EventHubBoltConfig.java,20,0,22,108,0,0,0,0,0,No
8,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/bolt/IEventDataFormat.java,20,0,22,29,0,0,0,0,0,No
8,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/AtMostOnceEventCount.java,20,0,27,0,0,0,0,0,0,No
8,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/EventCount.java,20,0,27,0,0,0,0,0,0,No
8,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/EventHubLoop.java,20,0,27,0,0,0,0,0,0,No
