Release,File,NAuth,NR,Age,Size,NFix,LOC_Added,ChgSetSize,Max_ChgSetSize,Avg_ChgSetSize,Buggy
6,examples/storm-starter/src/jvm/storm/starter/BasicDRPCTopology.java,23,0,60,0,0,0,0,0,0,No
6,examples/storm-starter/src/jvm/storm/starter/ExclamationTopology.java,23,0,60,0,0,0,0,0,0,No
6,examples/storm-starter/src/jvm/storm/starter/ManualDRPC.java,23,0,60,0,0,0,0,0,0,No
6,examples/storm-starter/src/jvm/storm/starter/PrintSampleStream.java,23,0,60,0,0,0,0,0,0,No
6,examples/storm-starter/src/jvm/storm/starter/ReachTopology.java,23,0,60,0,0,0,0,0,0,No
6,examples/storm-starter/src/jvm/storm/starter/RollingTopWords.java,23,0,60,0,0,0,0,0,0,No
6,examples/storm-starter/src/jvm/storm/starter/SingleJoinExample.java,23,0,60,0,0,0,0,0,0,No
6,examples/storm-starter/src/jvm/storm/starter/SkewedRollingTopWords.java,14,0,16,0,0,0,0,0,0,No
6,examples/storm-starter/src/jvm/storm/starter/TransactionalGlobalCount.java,23,0,60,0,0,0,0,0,0,No
6,examples/storm-starter/src/jvm/storm/starter/TransactionalWords.java,23,0,60,0,0,0,0,0,0,No
6,examples/storm-starter/src/jvm/storm/starter/WordCountTopology.java,23,0,60,0,0,0,0,0,0,No
6,examples/storm-starter/src/jvm/storm/starter/WordCountTopologyNode.java,18,0,36,0,0,0,0,0,0,No
6,examples/storm-starter/src/jvm/storm/starter/bolt/AbstractRankerBolt.java,23,1,60,0,2,2,4,4,4,Yes
6,examples/storm-starter/src/jvm/storm/starter/bolt/IntermediateRankingsBolt.java,23,0,60,0,0,0,0,0,0,No
6,examples/storm-starter/src/jvm/storm/starter/bolt/PrinterBolt.java,23,0,60,0,0,0,0,0,0,No
6,examples/storm-starter/src/jvm/storm/starter/bolt/RollingCountAggBolt.java,14,1,16,0,1,0,0,0,0,Yes
6,examples/storm-starter/src/jvm/storm/starter/bolt/RollingCountBolt.java,23,1,60,0,2,2,4,4,4,Yes
6,examples/storm-starter/src/jvm/storm/starter/bolt/SingleJoinBolt.java,23,0,60,0,0,0,0,0,0,No
6,examples/storm-starter/src/jvm/storm/starter/bolt/TotalRankingsBolt.java,23,0,60,0,0,0,0,0,0,No
6,examples/storm-starter/src/jvm/storm/starter/spout/RandomSentenceSpout.java,23,0,60,0,0,0,0,0,0,No
6,examples/storm-starter/src/jvm/storm/starter/spout/TwitterSampleSpout.java,23,0,60,0,0,0,0,0,0,No
6,examples/storm-starter/src/jvm/storm/starter/tools/NthLastModifiedTimeTracker.java,23,0,60,0,0,0,0,0,0,No
6,examples/storm-starter/src/jvm/storm/starter/tools/Rankable.java,23,0,60,0,0,0,0,0,0,No
6,examples/storm-starter/src/jvm/storm/starter/tools/RankableObjectWithFields.java,23,0,60,0,0,0,0,0,0,No
6,examples/storm-starter/src/jvm/storm/starter/tools/Rankings.java,23,0,60,0,0,0,0,0,0,No
6,examples/storm-starter/src/jvm/storm/starter/tools/SlidingWindowCounter.java,23,0,60,0,0,0,0,0,0,No
6,examples/storm-starter/src/jvm/storm/starter/tools/SlotBasedCounter.java,23,0,60,0,0,0,0,0,0,No
6,examples/storm-starter/src/jvm/storm/starter/trident/TridentReach.java,23,0,60,0,0,0,0,0,0,No
6,examples/storm-starter/src/jvm/storm/starter/trident/TridentWordCount.java,23,0,60,0,0,0,0,0,0,No
6,examples/storm-starter/src/jvm/storm/starter/util/StormRunner.java,23,0,60,0,0,0,0,0,0,No
6,examples/storm-starter/src/jvm/storm/starter/util/TupleHelpers.java,21,0,51,0,0,0,0,0,0,No
6,examples/storm-starter/test/jvm/storm/starter/bolt/IntermediateRankingsBoltTest.java,23,0,60,0,0,0,0,0,0,No
6,examples/storm-starter/test/jvm/storm/starter/bolt/RollingCountBoltTest.java,23,0,60,0,0,0,0,0,0,No
6,examples/storm-starter/test/jvm/storm/starter/bolt/TotalRankingsBoltTest.java,23,0,60,0,0,0,0,0,0,No
6,examples/storm-starter/test/jvm/storm/starter/tools/MockTupleHelpers.java,23,0,60,0,0,0,0,0,0,No
6,examples/storm-starter/test/jvm/storm/starter/tools/NthLastModifiedTimeTrackerTest.java,23,0,60,0,0,0,0,0,0,No
6,examples/storm-starter/test/jvm/storm/starter/tools/RankableObjectWithFieldsTest.java,23,0,60,0,0,0,0,0,0,No
6,examples/storm-starter/test/jvm/storm/starter/tools/RankingsTest.java,23,0,60,0,0,0,0,0,0,No
6,examples/storm-starter/test/jvm/storm/starter/tools/SlidingWindowCounterTest.java,23,0,60,0,0,0,0,0,0,No
6,examples/storm-starter/test/jvm/storm/starter/tools/SlotBasedCounterTest.java,23,0,60,0,0,0,0,0,0,No
6,external/storm-hbase/src/main/java/org/apache/storm/hbase/bolt/AbstractHBaseBolt.java,18,0,34,82,0,0,0,0,0,Yes
