Release,File,NAuth,NR,Age,Size,NFix,LOC_Added,ChgSetSize,Max_ChgSetSize,Avg_ChgSetSize,Buggy
5,examples/storm-starter/src/jvm/storm/starter/BasicDRPCTopology.java,21,3,50,0,4,6,103,103,34,Yes
5,examples/storm-starter/src/jvm/storm/starter/ExclamationTopology.java,21,0,50,0,0,0,0,0,0,No
5,examples/storm-starter/src/jvm/storm/starter/ManualDRPC.java,21,0,50,0,0,0,0,0,0,No
5,examples/storm-starter/src/jvm/storm/starter/PrintSampleStream.java,21,0,50,0,0,0,0,0,0,No
5,examples/storm-starter/src/jvm/storm/starter/ReachTopology.java,21,0,50,0,0,0,0,0,0,No
5,examples/storm-starter/src/jvm/storm/starter/RollingTopWords.java,21,0,50,0,0,0,0,0,0,No
5,examples/storm-starter/src/jvm/storm/starter/SingleJoinExample.java,21,0,50,0,0,0,0,0,0,No
5,examples/storm-starter/src/jvm/storm/starter/TransactionalGlobalCount.java,21,0,50,0,0,0,0,0,0,No
5,examples/storm-starter/src/jvm/storm/starter/TransactionalWords.java,21,0,50,0,0,0,0,0,0,No
5,examples/storm-starter/src/jvm/storm/starter/WordCountTopology.java,21,0,50,0,0,0,0,0,0,No
5,examples/storm-starter/src/jvm/storm/starter/WordCountTopologyNode.java,16,0,25,0,0,0,0,0,0,No
5,examples/storm-starter/src/jvm/storm/starter/bolt/AbstractRankerBolt.java,21,0,50,0,0,0,0,0,0,Yes
5,examples/storm-starter/src/jvm/storm/starter/bolt/IntermediateRankingsBolt.java,21,0,50,0,0,0,0,0,0,No
5,examples/storm-starter/src/jvm/storm/starter/bolt/PrinterBolt.java,21,0,50,0,0,0,0,0,0,No
5,examples/storm-starter/src/jvm/storm/starter/bolt/RollingCountBolt.java,21,0,50,0,0,0,0,0,0,Yes
5,examples/storm-starter/src/jvm/storm/starter/bolt/SingleJoinBolt.java,21,0,50,0,0,0,0,0,0,No
5,examples/storm-starter/src/jvm/storm/starter/bolt/TotalRankingsBolt.java,21,0,50,0,0,0,0,0,0,No
5,examples/storm-starter/src/jvm/storm/starter/spout/RandomSentenceSpout.java,21,0,50,0,0,0,0,0,0,No
5,examples/storm-starter/src/jvm/storm/starter/spout/TwitterSampleSpout.java,21,0,50,0,0,0,0,0,0,No
5,examples/storm-starter/src/jvm/storm/starter/tools/NthLastModifiedTimeTracker.java,21,0,50,0,0,0,0,0,0,No
5,examples/storm-starter/src/jvm/storm/starter/tools/Rankable.java,21,0,50,0,0,0,0,0,0,No
5,examples/storm-starter/src/jvm/storm/starter/tools/RankableObjectWithFields.java,21,0,50,0,0,0,0,0,0,No
5,examples/storm-starter/src/jvm/storm/starter/tools/Rankings.java,21,0,50,0,0,0,0,0,0,No
5,examples/storm-starter/src/jvm/storm/starter/tools/SlidingWindowCounter.java,21,0,50,0,0,0,0,0,0,No
5,examples/storm-starter/src/jvm/storm/starter/tools/SlotBasedCounter.java,21,0,50,0,0,0,0,0,0,No
5,examples/storm-starter/src/jvm/storm/starter/trident/TridentReach.java,21,0,50,0,0,0,0,0,0,No
5,examples/storm-starter/src/jvm/storm/starter/trident/TridentWordCount.java,21,0,50,0,0,0,0,0,0,No
5,examples/storm-starter/src/jvm/storm/starter/util/StormRunner.java,21,0,50,0,0,0,0,0,0,No
5,examples/storm-starter/src/jvm/storm/starter/util/TupleHelpers.java,21,0,50,0,0,0,0,0,0,No
5,examples/storm-starter/test/jvm/storm/starter/bolt/IntermediateRankingsBoltTest.java,21,0,50,0,0,0,0,0,0,No
5,examples/storm-starter/test/jvm/storm/starter/bolt/RollingCountBoltTest.java,21,0,50,0,0,0,0,0,0,No
5,examples/storm-starter/test/jvm/storm/starter/bolt/TotalRankingsBoltTest.java,21,0,50,0,0,0,0,0,0,No
5,examples/storm-starter/test/jvm/storm/starter/tools/MockTupleHelpers.java,21,0,50,0,0,0,0,0,0,No
5,examples/storm-starter/test/jvm/storm/starter/tools/NthLastModifiedTimeTrackerTest.java,21,0,50,0,0,0,0,0,0,No
5,examples/storm-starter/test/jvm/storm/starter/tools/RankableObjectWithFieldsTest.java,21,0,50,0,0,0,0,0,0,No
5,examples/storm-starter/test/jvm/storm/starter/tools/RankingsTest.java,21,0,50,0,0,0,0,0,0,No
5,examples/storm-starter/test/jvm/storm/starter/tools/SlidingWindowCounterTest.java,21,0,50,0,0,0,0,0,0,No
5,examples/storm-starter/test/jvm/storm/starter/tools/SlotBasedCounterTest.java,21,0,50,0,0,0,0,0,0,No
5,external/storm-hbase/src/main/java/org/apache/storm/hbase/bolt/AbstractHBaseBolt.java,16,0,24,82,0,0,0,0,0,Yes
5,external/storm-hbase/src/main/java/org/apache/storm/hbase/bolt/HBaseBolt.java,16,1,24,114,1,1,4,4,4,Yes
5,external/storm-hbase/src/main/java/org/apache/storm/hbase/bolt/HBaseLookupBolt.java,16,1,24,117,1,2,4,4,4,Yes
5,external/storm-hbase/src/main/java/org/apache/storm/hbase/bolt/mapper/HBaseMapper.java,16,0,24,35,0,0,0,0,0,Yes
5,external/storm-hbase/src/main/java/org/apache/storm/hbase/bolt/mapper/HBaseProjectionCriteria.java,16,0,24,87,0,0,0,0,0,Yes
5,external/storm-hbase/src/main/java/org/apache/storm/hbase/bolt/mapper/HBaseValueMapper.java,16,0,24,36,0,0,0,0,0,Yes
5,external/storm-hbase/src/main/java/org/apache/storm/hbase/bolt/mapper/SimpleHBaseMapper.java,16,0,24,85,0,0,0,0,0,Yes
5,external/storm-hbase/src/main/java/org/apache/storm/hbase/common/ColumnList.java,16,0,24,198,0,0,0,0,0,Yes
5,external/storm-hbase/src/main/java/org/apache/storm/hbase/common/HBaseClient.java,16,0,24,181,0,0,0,0,0,No
5,external/storm-hbase/src/main/java/org/apache/storm/hbase/common/IColumn.java,16,0,24,26,0,0,0,0,0,No
5,external/storm-hbase/src/main/java/org/apache/storm/hbase/common/ICounter.java,16,0,24,24,0,0,0,0,0,No
5,external/storm-hbase/src/main/java/org/apache/storm/hbase/common/Utils.java,16,0,24,123,0,0,0,0,0,Yes
5,external/storm-hbase/src/main/java/org/apache/storm/hbase/security/HBaseSecurityUtil.java,16,0,24,0,0,0,0,0,0,No
5,external/storm-hbase/src/main/java/org/apache/storm/hbase/trident/mapper/SimpleTridentHBaseMapper.java,16,0,24,79,0,0,0,0,0,Yes
5,external/storm-hbase/src/main/java/org/apache/storm/hbase/trident/mapper/TridentHBaseMapper.java,16,0,24,40,0,0,0,0,0,Yes
5,external/storm-hbase/src/main/java/org/apache/storm/hbase/trident/state/HBaseMapState.java,16,0,24,264,0,0,0,0,0,Yes
5,external/storm-hbase/src/main/java/org/apache/storm/hbase/trident/state/HBaseQuery.java,16,0,24,35,0,0,0,0,0,Yes
5,external/storm-hbase/src/main/java/org/apache/storm/hbase/trident/state/HBaseState.java,16,1,24,171,1,1,4,4,4,Yes
5,external/storm-hbase/src/main/java/org/apache/storm/hbase/trident/state/HBaseStateFactory.java,16,0,24,34,0,0,0,0,0,Yes
5,external/storm-hbase/src/main/java/org/apache/storm/hbase/trident/state/HBaseUpdater.java,16,0,24,27,0,0,0,0,0,Yes
5,external/storm-hbase/src/test/java/org/apache/storm/hbase/topology/LookupWordCount.java,16,0,24,0,0,0,0,0,0,No
5,external/storm-hbase/src/test/java/org/apache/storm/hbase/topology/PersistentWordCount.java,16,0,24,0,0,0,0,0,0,No
