@relation storm_release_10-weka.filters.unsupervised.attribute.Remove-R1-2

@attribute NAuth numeric
@attribute NR numeric
@attribute Age numeric
@attribute Size numeric
@attribute NFix numeric
@attribute LOC_Added numeric
@attribute ChgSetSize numeric
@attribute Max_ChgSetSize numeric
@attribute Avg_ChgSetSize numeric
@attribute Buggy {Yes,No}

@data
23,0,16,75,0,0,0,0,0,No
23,0,16,300,0,0,0,0,0,No
23,0,16,76,0,0,0,0,0,No
23,0,16,202,0,0,0,0,0,No
23,0,16,179,0,0,0,0,0,No
23,0,16,62,0,0,0,0,0,No
23,0,16,90,0,0,0,0,0,No
23,0,16,0,0,0,0,0,0,No
23,0,16,191,0,0,0,0,0,No
23,0,16,150,0,0,0,0,0,No
23,0,16,81,0,0,0,0,0,No
23,0,16,61,0,0,0,0,0,No
23,0,16,86,0,0,0,0,0,No
23,0,16,50,0,0,0,0,0,No
23,0,16,94,0,0,0,0,0,No
23,0,16,0,0,0,0,0,0,No
23,0,16,0,0,0,0,0,0,No
23,0,16,0,0,0,0,0,0,No
23,0,16,97,0,0,0,0,0,No
23,0,16,108,0,0,0,0,0,No
23,0,16,103,0,0,0,0,0,No
23,0,16,53,0,0,0,0,0,No
23,0,16,32,0,0,0,0,0,No
23,0,16,66,0,0,0,0,0,No
23,0,16,134,0,0,0,0,0,No
23,0,16,119,0,0,0,0,0,No
23,0,16,74,0,0,0,0,0,No
23,0,16,54,0,0,0,0,0,No
23,0,16,63,0,0,0,0,0,No
23,0,10,88,0,0,0,0,0,No
23,0,16,94,0,0,0,0,0,No
23,0,16,0,0,0,0,0,0,No
23,0,16,65,0,0,0,0,0,No
23,0,16,27,0,0,0,0,0,No
23,0,16,142,0,0,0,0,0,No
23,0,16,150,0,0,0,0,0,No
23,0,16,115,0,0,0,0,0,No
23,0,16,106,0,0,0,0,0,No
12,0,5,80,0,0,0,0,0,No
23,0,16,0,0,0,0,0,0,Yes
23,0,12,116,0,0,0,0,0,No
23,0,10,188,0,0,0,0,0,No
23,0,10,166,0,0,0,0,0,No
23,0,16,152,0,0,0,0,0,No
12,0,5,73,0,0,0,0,0,No
23,0,16,82,0,0,0,0,0,Yes
23,0,16,0,0,0,0,0,0,No
23,0,15,0,0,0,0,0,0,No
23,0,16,0,0,0,0,0,0,No
23,0,13,0,0,0,0,0,0,No
23,0,16,0,0,0,0,0,0,No
23,0,16,0,0,0,0,0,0,No
23,0,16,0,0,0,0,0,0,No
23,0,16,0,0,0,0,0,0,Yes
23,0,16,0,0,0,0,0,0,No
23,0,16,0,0,0,0,0,0,No
23,0,16,0,0,0,0,0,0,No
23,0,16,0,0,0,0,0,0,No
34,0,47,0,0,0,0,0,0,No
34,0,47,0,0,0,0,0,0,No
34,0,47,0,0,0,0,0,0,No
34,0,47,0,0,0,0,0,0,No
34,0,47,0,0,0,0,0,0,No
34,0,47,0,0,0,0,0,0,No
34,0,47,0,0,0,0,0,0,No
34,0,47,0,0,0,0,0,0,No
34,0,47,0,0,0,0,0,0,No
34,0,47,0,0,0,0,0,0,No
34,0,47,0,0,0,0,0,0,No
34,0,47,0,0,0,0,0,0,No
34,0,47,0,0,0,0,0,0,No
34,0,47,0,0,0,0,0,0,No
34,0,47,0,0,0,0,0,0,No
34,0,47,0,0,0,0,0,0,No
34,0,47,0,0,0,0,0,0,No
34,0,47,0,0,0,0,0,0,No
34,0,47,0,0,0,0,0,0,No
34,0,47,0,0,0,0,0,0,No
34,0,47,0,0,0,0,0,0,No
34,0,47,0,0,0,0,0,0,No
34,0,47,0,0,0,0,0,0,No
34,0,47,0,0,0,0,0,0,No
34,0,47,0,0,0,0,0,0,No
34,0,47,0,0,0,0,0,0,No
34,0,47,0,0,0,0,0,0,No
26,0,22,0,0,0,0,0,0,No
26,0,22,0,0,0,0,0,0,No
34,0,47,0,0,0,0,0,0,No
34,0,47,0,0,0,0,0,0,No
34,0,47,0,0,0,0,0,0,No
34,0,47,0,0,0,0,0,0,No
34,0,47,0,0,0,0,0,0,No
24,0,20,0,0,0,0,0,0,No
24,0,20,0,0,0,0,0,0,No
24,0,20,0,0,0,0,0,0,No
25,0,21,0,0,0,0,0,0,No
25,0,21,0,0,0,0,0,0,No
25,0,21,0,0,0,0,0,0,No
24,0,20,0,0,0,0,0,0,No
24,0,20,0,0,0,0,0,0,No
24,0,20,0,0,0,0,0,0,No
24,0,20,0,0,0,0,0,0,No
25,0,21,0,0,0,0,0,0,No
25,0,21,0,0,0,0,0,0,No
25,0,21,0,0,0,0,0,0,No
25,0,21,0,0,0,0,0,0,No
24,0,20,0,0,0,0,0,0,No
25,0,21,0,0,0,0,0,0,No
25,0,21,0,0,0,0,0,0,No
24,0,20,0,0,0,0,0,0,No
24,0,20,0,0,0,0,0,0,No
25,0,21,0,0,0,0,0,0,No
24,0,20,0,0,0,0,0,0,No
24,0,20,0,0,0,0,0,0,No
24,0,20,0,0,0,0,0,0,No
24,0,20,0,0,0,0,0,0,No
25,0,21,0,0,0,0,0,0,No
24,0,20,0,0,0,0,0,0,No
24,0,20,0,0,0,0,0,0,No
24,0,20,0,0,0,0,0,0,No
24,0,20,0,0,0,0,0,0,No
24,0,20,0,0,0,0,0,0,No
24,0,20,0,0,0,0,0,0,No
24,0,20,0,0,0,0,0,0,No
24,0,20,0,0,0,0,0,0,No
24,0,20,0,0,0,0,0,0,No
24,0,20,0,0,0,0,0,0,No
24,0,20,0,0,0,0,0,0,No
24,0,20,0,0,0,0,0,0,No
24,0,20,0,0,0,0,0,0,No
24,0,20,0,0,0,0,0,0,No
24,0,20,0,0,0,0,0,0,No
24,0,20,0,0,0,0,0,0,No
24,0,20,0,0,0,0,0,0,No
24,0,20,0,0,0,0,0,0,No
24,0,20,0,0,0,0,0,0,No
26,0,21,55,0,0,0,0,0,No
26,0,21,89,0,0,0,0,0,No
26,0,21,84,0,0,0,0,0,No
26,0,21,153,0,0,0,0,0,No
26,0,21,94,0,0,0,0,0,No
26,0,21,121,0,0,0,0,0,No
26,0,21,205,0,0,0,0,0,No
26,0,21,196,0,0,0,0,0,No
26,0,21,59,0,0,0,0,0,No
26,0,21,57,0,0,0,0,0,No
26,0,21,45,0,0,0,0,0,No
26,0,21,42,0,0,0,0,0,No
26,0,21,320,0,0,0,0,0,No
26,0,21,73,0,0,0,0,0,No
26,0,21,36,0,0,0,0,0,No
26,0,21,29,0,0,0,0,0,No
26,0,21,119,0,0,0,0,0,No
26,0,21,64,0,0,0,0,0,No
26,0,21,40,0,0,0,0,0,No
26,0,21,85,0,0,0,0,0,No
26,0,21,307,0,0,0,0,0,No
26,0,21,34,0,0,0,0,0,No
26,0,21,57,0,0,0,0,0,No
26,0,21,97,0,0,0,0,0,No
26,0,21,67,0,0,0,0,0,No
26,0,21,66,0,0,0,0,0,No
24,0,20,44,0,0,0,0,0,No
24,0,20,27,0,0,0,0,0,No
26,0,21,25,0,0,0,0,0,No
26,0,21,56,0,0,0,0,0,No
24,0,20,76,0,0,0,0,0,No
26,0,21,96,0,0,0,0,0,No
24,0,20,81,0,0,0,0,0,No
24,0,20,98,0,0,0,0,0,No
24,0,20,86,0,0,0,0,0,No
24,0,20,50,0,0,0,0,0,No
24,0,20,93,0,0,0,0,0,No
24,0,20,63,0,0,0,0,0,No
24,0,20,45,0,0,0,0,0,No
24,0,20,80,0,0,0,0,0,No
26,0,21,65,0,0,0,0,0,No
24,0,20,34,0,0,0,0,0,No
24,0,20,150,0,0,0,0,0,No
24,0,20,42,0,0,0,0,0,No
24,0,20,26,0,0,0,0,0,No
24,0,20,53,0,0,0,0,0,No
26,0,21,0,0,0,0,0,0,No
24,0,20,0,0,0,0,0,0,No
29,0,34,0,0,0,0,0,0,No
29,0,34,48,0,0,0,0,0,No
31,0,37,100,0,0,0,0,0,No
31,0,37,88,0,0,0,0,0,No
29,0,34,101,0,0,0,0,0,No
31,0,37,104,0,0,0,0,0,No
29,0,34,62,0,0,0,0,0,No
31,0,37,136,0,0,0,0,0,No
29,0,34,65,0,0,0,0,0,No
29,0,34,64,0,0,0,0,0,No
29,0,34,0,0,0,0,0,0,No
31,0,37,136,0,0,0,0,0,No
31,0,37,56,0,0,0,0,0,No
31,0,37,36,0,0,0,0,0,No
29,0,34,0,0,0,0,0,0,No
31,0,37,0,0,0,0,0,0,No
31,0,37,0,0,0,0,0,0,No
31,0,37,0,0,0,0,0,0,No
29,0,34,0,0,0,0,0,0,No
29,0,34,0,0,0,0,0,0,No
31,0,37,0,0,0,0,0,0,No
29,0,34,0,0,0,0,0,0,No
31,0,37,0,0,0,0,0,0,No
31,0,37,0,0,0,0,0,0,No
29,0,34,0,0,0,0,0,0,No
29,0,34,0,0,0,0,0,0,No
31,0,37,0,0,0,0,0,0,No
34,0,47,47,0,0,0,0,0,No
34,0,53,139,0,0,0,0,0,No
34,0,47,108,0,0,0,0,0,No
